	id	title	total.gross	distributer	genre	release.date	runtime	budget	MPAA.rating
222	biggerstrongerfaster.htm	"Bigger, Stronger, Faster* "	308575	Magnolia	Documentary	30/5/08	1 hrs. 45 min.	N/A	PG-13
223	bigmanjapan.htm	Big Man Japan 	40796	Magnolia	Foreign	15/5/09	1 hrs. 53 min.	N/A	PG-13
224	bigmomma3.htm	"Big Mommas: Like Father, Like Son "	37915414	Fox	Action Comedy	18/2/11	1 hrs. 47 min.	$32 million	PG-13
225	billcunninghamnewyork.htm	Bill Cunningham New York 	1510026	Zeitgeist	Documentary	16/3/11	1 hrs. 24 min.	N/A	Unrated
226	billhicks.htm	American: The Bill Hicks Story 	NA	Variance Films	Documentary	8/4/11	1 hrs. 42 min.	N/A	Unrated
227	billythekid.htm	Billy the Kid 	52823	Elephant Eye Films	Documentary	5/12/07	1 hrs. 24 min.	N/A	Unrated
228	biutiful.htm	Biutiful 	5101237	Roadside Attractions	Foreign	28/1/11	2 hrs. 27 min.	N/A	R
229	blackbook.htm	Black Book 	4398532	Sony Classics	Foreign	4/4/07	2 hrs. 25 min.	$21 million	R
230	blackchristmas.htm	Black Christmas 	16273581	MGM (Weinstein)	Horror	25/12/06	1 hrs. 40 min.	N/A	R
231	blackdahlia.htm	The Black Dahlia 	22545080	Universal	Crime Drama	15/9/06	1 hrs. 59 min.	$50 million	R
232	blackdeath.htm	Black Death 	22554	Magnolia	Adventure	11/3/11	1 hrs. 37 min.	N/A	R
233	blackgold.htm	Black Gold 	93477	California Newsreel	Documentary	6/10/06	1 hrs. 18 min.	N/A	Unrated
234	blacksheep07.htm	Black Sheep 	84283	IFC	Horror Comedy	22/6/07	1 hrs. 27 min.	N/A	Unrated
235	blacksnakemoan.htm	Black Snake Moan 	9396870	Paramount Vantage	Drama	2/3/07	1 hrs. 56 min.	$15 million	R
236	blackswan.htm	Black Swan 	106954678	Fox Searchlight	Drama / Thriller	3/12/10	1 hrs. 43 min.	$13 million	R
237	bladesofglory.htm	Blades of Glory 	118594548	Paramount (DreamWorks)	Sports Comedy	30/3/07	1 hrs. 33 min.	$61 million	PG-13
238	blameitonfidel.htm	Blame It on Fidel 	168065	Koch Lorber Films	Foreign	3/8/07	1 hrs. 39 min.	N/A	Unrated
239	blankcity.htm	Blank City 	116037	Insurgent Releasing	Documentary	6/4/11	1 hrs. 35 min.	N/A	Unrated
240	blessedisthematch.htm	Blessed Is the Match: The Life and Times of Hannah Senesh 	18654	Balcony Releasing	Documentary	28/1/09	1 hrs. 26 min.	N/A	Unrated
241	blindmountain.htm	Blind Mountain 	13164	Kino	Foreign	12/3/08	1 hrs. 35 min.	N/A	Unrated
242	blindside.htm	The Blind Side 	255959475	Warner Bros.	Sports Drama	20/11/09	2 hrs. 6 min.	$29 million	PG-13
243	blindsight.htm	Blindsight 	89169	Abramorama	Documentary	5/3/08	1 hrs. 44 min.	N/A	PG
244	bliss09.htm	Bliss 	40349	First Run	Foreign	7/8/09	1 hrs. 45 min.	N/A	Unrated
245	blondeandblonder.htm	Blonde and Blonder 	42183	Hannover House	Comedy	18/1/08	1 hrs. 34 min.	N/A	PG-13
246	bloodandchocolate.htm	Blood and Chocolate 	3526847	MGM	Horror	26/1/07	1 hrs. 38 min.	N/A	PG-13
247	bloodandtears.htm	Blood and Tears 	4364	ThinkFilm	Documentary	15/6/07	1 hrs. 14 min.	N/A	PG-13
248	blooddiamond.htm	Blood Diamond 	57377916	Warner Bros.	Adventure	8/12/06	2 hrs. 18 min.	$100 million	R
249	bloodline.htm	Bloodline 	NA	Cinema Libre	Documentary	9/5/08	1 hrs. 53 min.	N/A	Unrated
250	bloodthelastvampire.htm	Blood: The Last Vampire 	257412	Samuel Goldwyn	Horror Thriller	10/7/09	1 hrs. 29 min.	N/A	R
251	blossomingofmaximooliveros.htm	The Blossoming of Maximo Oliveros 	28041	Unico Entertainment	Foreign	22/9/06	1 hrs. 40 min.	N/A	Unrated
252	bluevalentine.htm	Blue Valentine 	9706328	Weinstein Company	Drama	29/12/10	1 hrs. 52 min.	"$1,000,000 "	R
253	boardinggate.htm	Boarding Gate 	49333	Magnolia	Thriller	21/3/08	1 hrs. 46 min.	N/A	R
254	boatthatrocked.htm	Pirate Radio 	8017917	Focus Features	Comedy	13/11/09	1 hrs. 55 min.	$50 million	R
255	bobby.htm	Bobby 	11242801	MGM (Weinstein)	Drama	17/11/06	2 hrs. 0 min.	N/A	R
256	bodyguard2011.htm	Bodyguard 	1834384	Reliance Big Pictures	Foreign	31/8/11	2 hrs. 25 min.	N/A	Unrated
257	bodyoflies.htm	Body of Lies 	39394666	Warner Bros.	Drama / Thriller	10/10/08	2 hrs. 8 min.	$70 million	R
258	bodyofwar.htm	Body of War 	71716	Film Sales Company	Documentary	7/3/08	1 hrs. 27 min.	N/A	Unrated
259	bol.htm	Bol 	188850	Eros	Drama	31/8/11	2 hrs. 45 min.	N/A	Unrated
260	bolt.htm	Bolt 	114053579	Buena Vista	Animation	21/11/08	1 hrs. 36 min.	$150 million	PG
261	bonedeep.htm	Takers 	57744720	Sony / Screen Gems	Action / Crime	27/8/10	1 hrs. 47 min.	$32 million	PG-13
262	bonneville.htm	Bonneville 	488393	SenArt/Scranton-Lacy Films	Drama	29/2/08	1 hrs. 33 min.	N/A	PG
263	boogieman08.htm	Boogie Man: The Lee Atwater Story 	60332	InterPositive Media	Documentary	26/9/08	1 hrs. 26 min.	N/A	Unrated
264	bookofeli.htm	The Book of Eli 	94835059	Warner Bros.	Action / Adventure	15/1/10	1 hrs. 58 min.	$80 million	R
265	boondocksaints2.htm	The Boondock Saints II: All Saints Day 	10273188	Apparition	Action / Crime	30/10/09	1 hrs. 58 min.	$8 million	R
266	borat.htm	Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan 	128505958	Fox	Comedy	3/11/06	1 hrs. 24 min.	$18 million	R
267	borntobewildimax.htm	Born to Be Wild 	NA	Warner Bros.	IMAX	8/4/11	0 hrs. 40 min.	N/A	G
268	bossofitall.htm	Boss of It All 	51548	IFC	Foreign	23/5/07	1 hrs. 39 min.	N/A	Unrated
269	bottleshock.htm	Bottle Shock 	4078607	Freestyle Releasing	Comedy	6/8/08	1 hrs. 43 min.	N/A	PG-13
270	bountyhunter.htm	The Bounty Hunter 	67061228	Sony / Columbia	Action Comedy	19/3/10	1 hrs. 46 min.	$40 million	PG-13
271	bourneultimatum.htm	The Bourne Ultimatum 	227471070	Universal	Action Thriller	3/8/07	1 hrs. 51 min.	$110 million	PG-13
272	box09.htm	The Box 	15051977	Warner Bros.	Horror Thriller	6/11/09	1 hrs. 56 min.	$30 million	PG-13
273	boxinggym.htm	Boxing Gym 	32476	Zipporah Films	Documentary	22/10/10	1 hrs. 31 min.	N/A	Unrated
274	boya.htm	Boy A 	113662	Weinstein Company	Drama	23/7/08	1 hrs. 40 min.	N/A	R
275	boyculture.htm	Boy Culture 	220409	TLA Releasing	Drama	23/3/07	1 hrs. 30 min.	N/A	Unrated
276	boyinthestripedpajamas.htm	The Boy in the Striped Pajamas 	9046156	Miramax	Drama	7/11/08	1 hrs. 33 min.	N/A	PG-13
277	boyntonbeachclub.htm	Boynton Beach Club 	3127472	Wingate Distribution	Romantic Comedy	17/3/06	1 hrs. 45 min.	N/A	R
278	boysareback.htm	The Boys Are Back 	809752	Miramax	Drama	25/9/09	1 hrs. 40 min.	N/A	PG-13
279	boysbriefs4.htm	Boy's Briefs 4 	27449	Picture This!	Drama	21/7/06	1 hrs. 37 min.	N/A	Unrated
280	braboys.htm	Bra Boys 	155056	Slowhand Cinema	Documentary	11/4/08	1 hrs. 30 min.	N/A	R
281	branduponthebrain.htm	Brand Upon the Brain! 	263200	Vitagraph	Drama	9/5/07	1 hrs. 35 min.	N/A	Unrated
282	brannuedae.htm	Bran Nue Dae 	113568	Freestyle Releasing	Musical	10/9/10	1 hrs. 25 min.	N/A	PG-13
283	bratz.htm	BRATZ 	10010209	Lionsgate	Comedy	3/8/07	1 hrs. 50 min.	N/A	PG
284	braveone.htm	The Brave One 	36793804	Warner Bros.	Drama / Thriller	14/9/07	2 hrs. 2 min.	N/A	R
285	breach.htm	Breach 	33231264	Universal	Drama / Thriller	16/2/07	1 hrs. 50 min.	N/A	PG-13
286	breakfastwithscot.htm	Breakfast with Scot 	46060	Regent Releasing	Comedy	10/10/08	1 hrs. 49 min.	N/A	PG-13
287	breakingandentering.htm	Breaking and Entering 	930469	Weinstein Company	Drama	15/12/06	2 hrs. 0 min.	N/A	R
288	breakingupward.htm	Breaking Upwards 	77389	IFC	Romance	2/4/10	1 hrs. 29 min.	"$15,000 "	Unrated
289	breakkebaad.htm	Break Ke Baad 	427628	Reliance Big Pictures	Foreign	24/11/10	1 hrs. 53 min.	N/A	Unrated
290	breakup.htm	The Break-Up 	118703275	Universal	Romantic Comedy	2/6/06	1 hrs. 46 min.	$52 million	PG-13
291	breathless2010reissue.htm	Breathless 	363031	Rialto	Crime Drama	28/5/10	1 hrs. 30 min.	N/A	Unrated
292	brick.htm	Brick 	2075743	Focus Features	Drama / Thriller	31/3/06	1 hrs. 50 min.	N/A	R
293	bricklane.htm	Brick Lane 	1095398	Sony Classics	Drama	20/6/08	1 hrs. 41 min.	N/A	PG-13
294	brideflight.htm	Bride Flight 	NA	Music Box Films	Drama	10/6/11	2 hrs. 10 min.	N/A	R
295	bridesheadrevisited.htm	Brideshead Revisited 	6432256	Miramax	Period Drama	25/7/08	2 hrs. 13 min.	N/A	PG-13
296	bridesmaid.htm	The Bridesmaid 	111728	First Run	Foreign	4/8/06	1 hrs. 50 min.	N/A	Unrated
297	bridewars.htm	Bride Wars 	58715510	Fox	Comedy	9/1/09	1 hrs. 30 min.	$30 million	PG
298	bridge06.htm	The Bridge 	179780	First Stripe Productions	Documentary	27/10/06	1 hrs. 33 min.	N/A	R
299	bridgetoterabithia.htm	Bridge to Terabithia 	82272442	Buena Vista	Fantasy	16/2/07	1 hrs. 35 min.	N/A	PG
300	briefinterviewswithhideousmen.htm	Brief Interviews with Hideous Men 	33745	IFC	Comedy / Drama	25/9/09	1 hrs. 12 min.	N/A	Unrated
301	brightonrock.htm	Brighton Rock 	229653	IFC	Period Drama	26/8/11	1 hrs. 51 min.	$12 million	R
302	brightstar.htm	Bright Star 	4444637	Apparition	Period Drama	16/9/09	1 hrs. 59 min.	$8.5 million	PG
303	brokenbridges.htm	Broken Bridges 	252539	Paramount	Music Drama	8/9/06	1 hrs. 45 min.	N/A	PG-13
304	brokenembraces.htm	Broken Embraces 	5014305	Sony Classics	Foreign	20/11/09	1 hrs. 45 min.	N/A	R
305	brokenenglish.htm	Broken English 	956919	Magnolia	Romantic Comedy	22/6/07	1 hrs. 36 min.	N/A	PG-13
306	bronson.htm	Bronson 	104979	Magnolia	Action Drama	9/10/09	1 hrs. 32 min.	N/A	R
307	brooklynrules.htm	Brooklyn Rules 	458232	City Lights Pictures Releasing	Crime Drama	11/5/07	1 hrs. 35 min.	$8 million	R
308	brooklynsfinest.htm	Brooklyn's Finest 	27163593	Overture Films	Action / Crime	5/3/10	2 hrs. 13 min.	$17 million	R
309	brotherhood11.htm	Brotherhood 	19722	Phase 4	Crime Drama	18/2/11	1 hrs. 16 min.	N/A	R
310	brothers09.htm	Brothers 	28544157	Lionsgate	Drama	4/12/09	1 hrs. 50 min.	$26 million	R
311	brothersatwar.htm	Brothers at War 	153148	Samuel Goldwyn	Documentary	13/3/09	1 hrs. 52 min.	N/A	R
312	brothersbloom.htm	The Brothers Bloom 	3531756	Summit Entertainment	Crime Comedy	15/5/09	1 hrs. 49 min.	N/A	PG-13
313	brothersofthehead.htm	Brothers of the Head 	45082	IFC	Music Drama	28/7/06	1 hrs. 30 min.	N/A	R
314	bruno.htm	Bruno 	60054530	Universal	Comedy	10/7/09	1 hrs. 28 min.	N/A	R
315	bubble07.htm	The Bubble 	157121	Strand	Foreign	7/9/07	1 hrs. 30 min.	N/A	Unrated
316	buck.htm	Buck 	4038912	IFC	Documentary	17/6/11	1 hrs. 28 min.	N/A	PG
317	bucketlist.htm	The Bucket List 	93466502	Warner Bros.	Comedy / Drama	25/12/07	1 hrs. 37 min.	$45 million	PG-13
318	budrus.htm	Budrus 	68353	Balcony Releasing	Documentary	8/10/10	1 hrs. 18 min.	N/A	Unrated
319	bug.htm	Bug 	7025810	Lionsgate	Drama / Thriller	25/5/07	1 hrs. 42 min.	N/A	R
320	bugs.htm	Bugs! 	19063544	SK Films	IMAX	12/3/03	0 hrs. 40 min.	N/A	Unrated
321	buried.htm	Buried 	1044143	Lionsgate	Thriller	24/9/10	1 hrs. 40 min.	N/A	R
322	burlesque.htm	Burlesque 	39440655	Sony / Screen Gems	Musical	24/11/10	1 hrs. 40 min.	$55 million	PG-13
323	burnafterreading.htm	Burn After Reading 	60355347	Focus Features	Comedy	12/9/08	1 hrs. 37 min.	$37 million	R
324	burningplain.htm	The Burning Plain 	200730	Magnolia	Drama	18/9/09	1 hrs. 51 min.	N/A	R
325	businessofbeingborn.htm	The Business of Being Born 	69991	International Film Circuit	Documentary	9/1/08	1 hrs. 27 min.	N/A	Unrated
326	bustindownthedoor.htm	Bustin' Down the Door 	109427	Screen Media	Documentary	25/7/08	1 hrs. 30 min.	N/A	Unrated
327	butcherchefswordsman.htm	"The Butcher, the Chef and the Swordsman "	47896	China Lion	Foreign / Action	18/3/11	1 hrs. 35 min.	N/A	PG-13
328	cadillacrecords.htm	Cadillac Records 	8195551	Sony / Columbia	Music Drama	5/12/08	1 hrs. 48 min.	$12 million	R
329	cairotime.htm	Cairo Time 	1603616	IFC	Romance	6/8/10	1 hrs. 28 min.	N/A	PG
330	callofthewild09.htm	Call of the Wild 3D 	28682	Vivendi Entertainment	Family Adventure	12/6/09	1 hrs. 27 min.	N/A	PG
331	callresponse.htm	Call + Response 	NA	Fair Trade Pictures	Documentary	10/10/08	1 hrs. 26 min.	N/A	PG-13
332	candy.htm	Candy 	45128	ThinkFilm	Drama	17/11/06	1 hrs. 48 min.	N/A	R
333	canmrsmithgettowashingtonanymore.htm	Can Mr. Smith Get to Washington Anymore? 	35397	At Risk Films	Documentary	27/7/06	1 hrs. 22 min.	N/A	Unrated
334	captainamerica.htm	Captain America: The First Avenger 	176654505	Paramount	Action / Adventure	22/7/11	2 hrs. 5 min.	$140 million	PG-13
335	captivity.htm	Captivity 	2626800	After Dark Films	Horror Thriller	13/7/07	1 hrs. 38 min.	N/A	R
336	caramel.htm	Caramel 	1055580	Roadside Attractions	Foreign	1/2/08	1 hrs. 35 min.	N/A	PG
337	carlos.htm	Carlos 	145526	IFC	Action Thriller	15/10/10	2 hrs. 20 min.	$18 million	Unrated
338	cars.htm	Cars 	244082982	Buena Vista	Animation	9/6/06	1 hrs. 56 min.	$120 million	G
339	cars2.htm	Cars 2 	191452396	Buena Vista	Animation	24/6/11	1 hrs. 53 min.	$200 million	G
340	case39.htm	Case 39 	13261851	Paramount Vantage	Horror Thriller	1/10/10	1 hrs. 49 min.	$26 million	R
341	cash10.htm	Ca$h 	46488	Roadside Attractions	Thriller	26/3/10	1 hrs. 48 min.	N/A	R
342	casidivas.htm	Casi Divas 	46612	Maya Entertainment	Foreign	21/8/09	1 hrs. 47 min.	N/A	PG-13
343	casinojack.htm	Casino Jack and the United States of Money 	176865	Magnolia	Documentary	7/5/10	2 hrs. 2 min.	N/A	R
344	casinojack2.htm	Casino Jack 	1042959	ATO Pictures	Thriller	17/12/10	1 hrs. 48 min.	$12.5 million	R
345	cassandrasdream.htm	Cassandra's Dream 	973018	Weinstein Company	Drama	18/1/08	1 hrs. 45 min.	N/A	PG-13
346	castingabout.htm	Casting About 	7279	Kino	Documentary	11/5/07	1 hrs. 26 min.	N/A	Unrated
347	catchafire.htm	Catch a Fire 	4299773	Focus Features	Drama	27/10/06	1 hrs. 42 min.	N/A	PG-13
348	catchandrelease.htm	Catch and Release 	15539051	Sony / Columbia	Romantic Comedy	26/1/07	2 hrs. 4 min.	$25 million	PG-13
349	catfish.htm	Catfish 	3237343	Rogue Pictures	Documentary	17/9/10	1 hrs. 34 min.	N/A	PG-13
350	catsanddogs2.htm	Cats &amp; Dogs: The Revenge of Kitty Galore 	43585753	Warner Bros.	Family Comedy	30/7/10	1 hrs. 22 min.	$85 million	PG
351	caveofforgottendreams.htm	Cave of Forgotten Dreams 	5304920	IFC	Documentary	29/4/11	1 hrs. 30 min.	N/A	G
352	caveoftheyellowdog.htm	The Cave of the Yellow Dog 	141803	Tartan	Foreign	10/11/06	1 hrs. 33 min.	N/A	G
353	cavite.htm	Cavite 	70071	Truly Indie	Thriller	26/5/06	1 hrs. 20 min.	N/A	Unrated
354	cedarrapids.htm	Cedar Rapids 	6861102	Fox Searchlight	Comedy	11/2/11	1 hrs. 26 min.	N/A	R
355	celestineprophecy.htm	The Celestine Prophecy 	617236	Ram Entertainment	Adventure	19/4/06	1 hrs. 39 min.	N/A	PG
356	centurion.htm	Centurion 	123570	Magnolia	Action / Adventure	27/8/10	1 hrs. 37 min.	$12 million	R
357	ceremony.htm	Ceremony 	22270	Magnolia	Comedy	8/4/11	1 hrs. 29 min.	N/A	R
358	certifiedcopy.htm	Certified Copy 	1373975	IFC	Foreign	11/3/11	1 hrs. 46 min.	N/A	Unrated
359	chandnichowktochina.htm	Chandni Chowk to China 	921738	Warner Bros.	Foreign / Action	16/1/09	2 hrs. 34 min.	N/A	PG-13
360	changeling08.htm	Changeling 	35739802	Universal	Thriller	24/10/08	2 hrs. 20 min.	$55 million	R
361	changeup.htm	The Change-Up 	37081475	Universal	Comedy	5/8/11	1 hrs. 41 min.	$52 million	R
362	chapter27.htm	Chapter 27 	56215	Peace Arch Entertainment	Crime Drama	28/3/08	1 hrs. 24 min.	N/A	R
363	charliebartlett.htm	Charlie Bartlett 	3951699	MGM	Comedy	22/2/08	1 hrs. 37 min.	$12 million	R
364	charliestcloud.htm	Charlie St. Cloud 	31162545	Universal	Drama	30/7/10	1 hrs. 30 min.	$44 million	PG-13
365	charliewilsonswar.htm	Charlie Wilson's War 	66661095	Universal	War Drama	21/12/07	1 hrs. 37 min.	$75 million	R
366	charlottesweb.htm	Charlotte's Web 	82985708	Paramount	Family	15/12/06	1 hrs. 53 min.	$85 million	G
367	che.htm	Che 	1497109	IFC	Historical Drama	12/12/08	4 hrs. 23 min.	N/A	Unrated
368	cheri.htm	Cheri 	2715657	Miramax	Romance	26/6/09	1 hrs. 40 min.	$23 million	R
369	cherryblossoms.htm	Cherry Blossoms 	104433	Strand	Foreign	16/1/09	2 hrs. 7 min.	N/A	Unrated
370	chicago10.htm	Chicago 10 	177490	Roadside Attractions	Documentary	29/2/08	1 hrs. 43 min.	N/A	R
371	child.htm	L'Enfant 	651941	Sony Classics	Foreign	24/3/06	1 hrs. 40 min.	N/A	R
372	childrenofhuangshi.htm	The Children of Huang Shi 	1031872	Sony Classics	War Drama	23/5/08	2 hrs. 5 min.	N/A	R
373	childrenofmen.htm	Children of Men 	35552383	Universal	Sci-Fi Thriller	25/12/06	1 hrs. 49 min.	$76 million	R
374	chloe.htm	Chloe 	3075255	Sony Classics	Drama	26/3/10	1 hrs. 36 min.	$14 million	R
375	choke.htm	Choke 	2926565	Fox Searchlight	Comedy / Drama	26/9/08	1 hrs. 29 min.	N/A	R
376	chooseconnor.htm	Choose Connor 	5788	Strand	Drama	10/10/08	1 hrs. 54 min.	N/A	Unrated
377	chopshop.htm	Chop Shop 	125045	Koch Lorber Films	Drama	27/2/08	1 hrs. 24 min.	N/A	Unrated
378	chrisanddon.htm	Chris &amp; Don. A Love Story 	216110	Zeitgeist	Documentary	13/6/08	1 hrs. 30 min.	N/A	Unrated
379	christmascarol09.htm	A Christmas Carol 	137855863	Buena Vista	Animation	6/11/09	1 hrs. 36 min.	$200 million	PG
380	christmastale.htm	A Christmas Tale 	1060922	IFC	Foreign	14/11/08	2 hrs. 46 min.	N/A	Unrated
381	chuckandlarry.htm	I Now Pronounce You Chuck and Larry 	120059556	Universal	Comedy	20/7/07	1 hrs. 50 min.	$85 million	PG-13
382	chupchupke.htm	Chup Chup Ke 	334618	UTV Communications	Foreign	9/6/06	2 hrs. 44 min.	N/A	Unrated
383	churchball.htm	Church Ball 	464991	Halestorm	Comedy	17/3/06	1 hrs. 31 min.	"$1,000,000 "	PG
384	ciao.htm	Ciao 	49494	Regent Releasing	Drama	5/12/08	1 hrs. 27 min.	N/A	R
385	circo.htm	Circo 	77466	First Run	Documentary	1/4/11	1 hrs. 15 min.	N/A	Unrated
386	circumstance.htm	Circumstance 	NA	Roadside Attractions	Drama	26/8/11	1 hrs. 47 min.	"$1,000,000 "	R
387	cirquedufreak.htm	Cirque du Freak: The Vampire's Assistant 	13869515	Universal	Fantasy	23/10/09	1 hrs. 48 min.	$40 million	PG-13
388	cityisland.htm	City Island 	6671036	Anchor Bay Films	Comedy	19/3/10	1 hrs. 40 min.	$6 million	PG-13
389	cityofember.htm	City of Ember 	7873007	Fox	Family Adventure	10/10/08	1 hrs. 35 min.	$55 million	PG
390	cityofmen.htm	City of Men 	325131	Miramax	Foreign	29/2/08	1 hrs. 50 min.	N/A	R
391	cityofyourfinaldestination.htm	The City of Your Final Destination 	493296	Screen Media	Drama / Thriller	16/4/10	1 hrs. 54 min.	$8.3 million	PG-13
392	civicduty.htm	Civic Duty 	95953	Freestyle Releasing	Drama	4/5/07	1 hrs. 38 min.	N/A	R
393	cj7.htm	CJ7 	207378	Sony Classics	Foreign	7/3/08	1 hrs. 26 min.	N/A	PG
394	clashbayrong.htm	Clash 	27052	Variance Films	Foreign / Action	11/3/11	1 hrs. 30 min.	N/A	Unrated
395	clashofthetitans10.htm	Clash of the Titans 	163214888	Warner Bros.	Fantasy	2/4/10	1 hrs. 58 min.	$125 million	PG-13
396	class08.htm	The Class 	3766810	Sony Classics	Foreign	19/12/08	2 hrs. 8 min.	N/A	PG-13
397	clean.htm	Clean 	138711	Palm	Drama	28/4/06	1 hrs. 50 min.	N/A	R
398	cleaner.htm	Code Name: The Cleaner 	8135024	New Line	Action Comedy	5/1/07	1 hrs. 24 min.	$20 million	PG-13
399	clerks2.htm	Clerks II 	24148068	MGM (Weinstein)	Comedy	21/7/06	1 hrs. 37 min.	$5 million	R
400	click.htm	Click 	137355633	Sony (Revolution)	Fantasy Comedy	23/6/06	1 hrs. 37 min.	$82.5 million	PG-13
401	client9.htm	Client 9: The Rise and Fall of Eliot Spitzer 	189416	Magnolia	Documentary	5/11/10	1 hrs. 57 min.	N/A	R
402	climates.htm	Climates 	119958	Zeitgeist	Foreign	27/10/06	1 hrs. 37 min.	N/A	Unrated
403	closetohome.htm	Close to Home 	20931	IFC	Foreign	16/2/07	1 hrs. 39 min.	N/A	Unrated
404	cloudywithachanceofmeatballs.htm	Cloudy with a Chance of Meatballs 	124870275	Sony / Columbia	Animation	18/9/09	1 hrs. 21 min.	$100 million	PG
405	cloverfield.htm	Cloverfield 	80048433	Paramount	Action Horror	18/1/08	1 hrs. 24 min.	$25 million	PG-13
406	coastlines.htm	Coastlines 	7883	IFC	Crime Drama	31/5/06	1 hrs. 59 min.	N/A	R
407	cocainecowboys.htm	Cocaine Cowboys 	150056	Magnolia	Documentary	27/10/06	1 hrs. 58 min.	N/A	R
408	cocoandigor.htm	Coco Chanel &amp; Igor Stravinsky 	1621226	Sony Classics	Foreign	11/6/10	1 hrs. 55 min.	N/A	R
409	cocobeforechanel.htm	Coco Before Chanel 	6113834	Sony Classics	Foreign	25/9/09	1 hrs. 50 min.	$23 million	PG-13
410	coldsouls.htm	Cold Souls 	905209	Samuel Goldwyn	Comedy / Drama	7/8/09	1 hrs. 41 min.	N/A	PG-13
411	coldweather.htm	Cold Weather 	141358	IFC	Thriller	4/2/11	1 hrs. 36 min.	N/A	Unrated
412	collapse.htm	Collapse 	46964	Vitagraph	Documentary	6/11/09	1 hrs. 22 min.	N/A	Unrated
413	collector09.htm	The Collector 	7712114	Freestyle Releasing	Horror	31/7/09	1 hrs. 25 min.	N/A	R
414	college.htm	College 	4694636	MGM	Comedy	29/8/08	1 hrs. 34 min.	$7 million	R
415	collegeroadtrip.htm	College Road Trip 	45610425	Buena Vista	Comedy	7/3/08	1 hrs. 23 min.	N/A	G
416	colmamusical.htm	Colma: The Musical 	41131	Roadside Attractions	Musical	22/6/07	1 hrs. 40 min.	N/A	R
417	colombiana.htm	Colombiana 	36665854	TriStar	Action	26/8/11	1 hrs. 47 min.	$40 million	PG-13
418	colormekubrick.htm	Color Me Kubrick 	71190	Magnolia	Comedy	23/3/07	1 hrs. 27 min.	N/A	Unrated
419	colorofthecross.htm	Color of the Cross 	85802	Rocky Mountain Pictures	Period Drama	27/10/06	1 hrs. 30 min.	N/A	PG-13
420	comebacks.htm	The Comebacks 	13349927	Fox Atomic	Sports Comedy	19/10/07	1 hrs. 24 min.	N/A	PG-13
421	comeearlymorning.htm	Come Early Morning 	119452	IDP	Romance	10/11/06	1 hrs. 37 min.	N/A	R
422	companymen.htm	The Company Men 	4441272	Weinstein Company	Drama	21/1/11	1 hrs. 45 min.	$15 million	R
423	conan3d.htm	Conan the Barbarian 	21295021	Lionsgate	Action	19/8/11	1 hrs. 52 min.	$90 million	R
424	conanobriencantstop.htm	Conan O'Brien Can't Stop 	267965	Abramorama	Documentary	24/6/11	1 hrs. 29 min.	N/A	R
425	concert.htm	The Concert 	657986	Weinstein Company	Foreign	30/7/10	1 hrs. 59 min.	N/A	PG-13
426	condemned.htm	The Condemned 	7371706	Lionsgate	Action	27/4/07	1 hrs. 40 min.	N/A	R
427	confessionsofashopaholic.htm	Confessions of a Shopaholic 	44277350	Buena Vista	Romantic Comedy	13/2/09	1 hrs. 52 min.	N/A	PG
428	confetti.htm	Confetti 	228498	Fox Searchlight	Comedy	15/9/06	1 hrs. 39 min.	N/A	R
429	conspirator.htm	The Conspirator 	11538204	Roadside Attractions	Historical Drama	15/4/11	2 hrs. 2 min.	$25 million	PG-13
430	constantinessword.htm	Constantine's Sword 	179507	First Run	Documentary	18/4/08	1 hrs. 33 min.	N/A	Unrated
431	contempt08.htm	Contempt 	153619	Rialto	Foreign	14/3/08	1 hrs. 43 min.	N/A	Unrated
432	control.htm	Control 	872252	Weinstein Company	Music Drama	10/10/07	2 hrs. 1 min.	N/A	R
433	conversationswithgod.htm	Conversations with God 	425045	IDP	Drama	27/10/06	1 hrs. 49 min.	N/A	PG
434	conversationswithotherwomen.htm	Conversations with Other Women 	379418	Fabrication Films	Drama	11/8/06	1 hrs. 24 min.	"$450,000 "	R
435	coolit.htm	Cool It 	62713	Roadside Attractions	Documentary	12/11/10	1 hrs. 28 min.	N/A	PG
